drug,metabolite,drug_name,metabolite_name,chembl_id,uniprot_id,bioactivity_type,bioactivity_drug,bioactivity_metabolite,relation_drug,relation_metabolite,source_drug,source_metabolite,source_lagom,logp_drug,logp_metabolite,tpsa_drug,tpsa_metabolite,logd_drug,logd_metabolite,target_classification,template r=0,subset
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4522,Q9NSY1,pKd,6.66,5.68,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  nak,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5938,Q9NYY3,pKd,5.0,5.7,<,=,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  plk  plk2,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5358,Q9P2K8,pKd,7.41,7.8,=,=,Both,ChEMBL,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  pek  gcn2,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4525,Q9UEE5,pKd,5.72,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  dapk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3123,Q9UIK4,pKd,6.05,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  dapk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4247,Q9UM73,pKd,6.57,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tkl  stkr  type1,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5415,Q9UPE1,pKd,7.1,5.46,=,=,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  srpk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3935,Q9UQB9,pKd,6.77,6.1,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  aur,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4147,Q9UQM7,pKd,7.7,6.16,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  camk2,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL6149,Q9Y2K2,pKd,7.01,6.64,=,=,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  camkl  qik,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5914,Q9Y2U5,pKd,6.85,6.02,=,=,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste11  mekk2,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4852,Q9Y4K4,pKd,5.96,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste20  khs,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5081,Q9Y616,pKd,6.74,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tkl  irak,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,HARMINE,HARMOL SULFATE,CHEMBL2292,Q13627,pIC50,7.27,7.05,=,=,Both,Both,Both,3.03,2.73,37.91,48.91,2.939,2.46,enzyme  kinase  protein kinase  cmgc  dyrk  dyrk1,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,HARMINE,HARMOL SULFATE,CHEMBL1075163,Q8TF76,pIC50,6.23,6.11,=,=,Both,Both,Both,3.03,2.73,37.91,48.91,2.939,2.46,enzyme  kinase  protein kinase  other  haspin,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,CC1OC(=O)C2CC3CC(N)CCC3C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12,VORAPAXAR,N/A,CHEMBL3974,P25116,pKi,8.22,7.7,=,=,ChEMBL,ChEMBL,DrugBank,5.63,4.84,77.52,65.21,3.915,3.338,membrane receptor  7tm1  peptide  protease-activated receptor  protease-activated receptor,C-C-O-C(=O)-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCNCC1,OLAPARIB,N/A,CHEMBL3105,P09874,pKi,9.1,9.42,=,=,ChEMBL,ChEMBL,DrugBank,2.35,1.7,86.37,78.09,1.529,1.197,enzyme  transferase,O=C(-[N;H0;D3;+0:1])-C1-C-C-1>>[NH;D2;+0:1],DM+ set
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,ARTESUNATE,ARTENIMOL,CHEMBL4411,Q9H7Z7,pIC50,5.8,5.02,=,=,ChEMBL,ChEMBL,Both,2.6,2.19,100.52,57.15,2.68,2.599,enzyme,O-C(=O)-C-C-C(=O)-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CN=C(N)O1,DELAMANID,DM-6705,CHEMBL240,Q12809,pIC50,4.52,7.09,<,=,Both,Both,DrugBank,4.97,4.12,101.12,78.54,4.216,4.039,ion channel  vgc  k  vg k,O=[N+](-[O-])-c1:[n;H0;D2;+0:1]:[c;H0;D3;+0:2]:[n;H0;D3;+0:3]:c:1>>[N;H0;D2;+0:3]=[C;H0;D3;+0:2]-[NH2;D1;+0:1],DM+ set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2971,O60674,pIC50,7.92,7.66,=,=,BindingDB,BindingDB,DrugBank,4.96,4.49,68.74,85.81,2.998,2.704,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1].[CH2;D2;+0:2]-[O;H0;D2;+0:3]-[CH2;D2;+0:4]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:3].[CH2;D2;+0:2].[CH2;D2;+0:4],DM+ set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2835,P23458,pIC50,5.89,5.89,=,=,BindingDB,BindingDB,DrugBank,4.96,4.49,68.74,85.81,2.998,2.704,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1].[CH2;D2;+0:2]-[O;H0;D2;+0:3]-[CH2;D2;+0:4]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:3].[CH2;D2;+0:2].[CH2;D2;+0:4],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL3553,P29597,pIC50,7.3,6.74,=,=,BindingDB,BindingDB,DrugBank,4.96,4.49,68.74,85.81,2.998,2.704,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1].[CH2;D2;+0:2]-[O;H0;D2;+0:3]-[CH2;D2;+0:4]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:3].[CH2;D2;+0:2].[CH2;D2;+0:4],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2148,P52333,pIC50,6.65,6.3,=,=,BindingDB,BindingDB,DrugBank,4.96,4.49,68.74,85.81,2.998,2.704,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1].[CH2;D2;+0:2]-[O;H0;D2;+0:3]-[CH2;D2;+0:4]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:3].[CH2;D2;+0:2].[CH2;D2;+0:4],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2971,O60674,pIC50,7.92,7.28,=,=,BindingDB,BindingDB,DrugBank,4.96,4.2,68.74,76.5,2.998,2.885,enzyme  kinase  protein kinase  tk  jaka,[O;H0;D2;+0:1]-C-C-N1-C-C-C-C-1>>[OH;D1;+0:1],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2835,P23458,pIC50,5.89,6.4,=,=,BindingDB,BindingDB,DrugBank,4.96,4.2,68.74,76.5,2.998,2.885,enzyme  kinase  protein kinase  tk  jaka,[O;H0;D2;+0:1]-C-C-N1-C-C-C-C-1>>[OH;D1;+0:1],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL3553,P29597,pIC50,7.3,6.77,=,=,BindingDB,BindingDB,DrugBank,4.96,4.2,68.74,76.5,2.998,2.885,enzyme  kinase  protein kinase  tk  jaka,[O;H0;D2;+0:1]-C-C-N1-C-C-C-C-1>>[OH;D1;+0:1],DM- set
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,PACRITINIB CITRATE,N/A,CHEMBL2148,P52333,pIC50,6.65,5.96,=,=,BindingDB,BindingDB,DrugBank,4.96,4.2,68.74,76.5,2.998,2.885,enzyme  kinase  protein kinase  tk  jaka,[O;H0;D2;+0:1]-C-C-N1-C-C-C-C-1>>[OH;D1;+0:1],DM- set
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,N/A,CHEMBL4246,P42680,pIC50,7.12,6.46,=,=,Both,Both,DrugBank,3.31,2.73,118.51,144.37,3.241,2.992,enzyme  kinase  protein kinase  tk  tec,[CH;D3;+0:1]-[N;H0;D3;+0:2]>>[C;H0;D3;+0:1].[NH;D2;+0:2],DM- set
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,N/A,CHEMBL2250,P51451,pIC50,5.0,5.21,<,=,ChEMBL,Both,DrugBank,3.31,2.73,118.51,144.37,3.241,2.992,enzyme  kinase  protein kinase  tk  src,[CH;D3;+0:1]-[N;H0;D3;+0:2]>>[C;H0;D3;+0:1].[NH;D2;+0:2],DM- set
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,N/A,CHEMBL3834,P51813,pIC50,7.11,7.82,=,=,Both,Both,DrugBank,3.31,2.73,118.51,144.37,3.241,2.992,enzyme  kinase  protein kinase  tk  tec,[CH;D3;+0:1]-[N;H0;D3;+0:2]>>[C;H0;D3;+0:1].[NH;D2;+0:2],DM+ set
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,N/A,CHEMBL5251,Q06187,pIC50,7.76,8.3,=,=,Both,Both,DrugBank,3.31,2.73,118.51,144.37,3.241,2.992,enzyme  kinase  protein kinase  tk  tec,[CH;D3;+0:1]-[N;H0;D3;+0:2]>>[C;H0;D3;+0:1].[NH;D2;+0:2],DM+ set
CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,N/A,CHEMBL3009,Q15303,pIC50,7.8,6.46,=,=,Both,Both,DrugBank,3.31,2.73,118.51,144.37,3.241,2.992,enzyme  kinase  protein kinase  tk  egfr,[CH;D3;+0:1]-[N;H0;D3;+0:2]>>[C;H0;D3;+0:1].[NH;D2;+0:2],DM- set
CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CCn1c(=O)c2c(nc(C=Cc3ccc(O)c(OC)c3)n2C)n(CC)c1=O,ISTRADEFYLLINE,N/A,CHEMBL251,P29274,pIC50,5.28,5.0,=,<,BindingDB,BindingDB,DrugBank,2.12,1.82,80.28,91.28,2.819,2.504,membrane receptor  7tm1  smallmol  nucleotide-like receptor  adenosine receptor,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,O=C(O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,NIRAPARIB,N/A,CHEMBL3105,P09874,pIC50,8.04,8.42,=,=,Both,ChEMBL,DrugBank,2.59,3.19,72.94,67.15,2.128,2.028,enzyme  transferase,N-[C;H0;D3;+0:1]>>[C;H0;D3;+0:1],DM+ set
CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,OCC12COC(c3ccc(Cl)c(Cc4ccc(O)cc4)c3)(O1)C(O)C(O)C2O,ERTUGLIFLOZIN,N/A,CHEMBL3884,P31639,pIC50,8.95,8.59,=,=,ChEMBL,ChEMBL,DrugBank,1.36,0.66,108.61,119.61,3.093,2.665,transporter  electrochemical  slc  slc05,C-C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1,ENTRECTINIB,N/A,CHEMBL1981,P06213,pIC50,6.68,7.39,=,=,Both,Both,DrugBank,5.03,4.68,85.52,94.31,3.713,3.649,enzyme  kinase  protein kinase  tk  insr,C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1,ENTRECTINIB,N/A,CHEMBL1957,P08069,pIC50,6.71,7.55,=,=,Both,Both,DrugBank,5.03,4.68,85.52,94.31,3.713,3.649,enzyme  kinase  protein kinase  tk  insr,C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1,ENTRECTINIB,N/A,CHEMBL4247,Q9UM73,pIC50,7.83,8.52,=,=,Both,Both,DrugBank,5.03,4.68,85.52,94.31,3.713,3.649,enzyme  kinase  protein kinase  tkl  stkr  type1,C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,FOSTAMATINIB,R-406,CHEMBL279,P35968,pKd,7.15,7.4,=,=,BindingDB,BindingDB,DrugBank,3.09,3.63,186.72,128.75,2.032,3.098,enzyme  kinase  protein kinase  tk  vegfr,O-P(-O)(=O)-O-C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,FOSTAMATINIB,R-406,CHEMBL2599,P43405,pKi,7.52,7.52,=,=,Both,BindingDB,DrugBank,3.09,3.63,186.72,128.75,2.032,3.098,enzyme  kinase  protein kinase  tk  syk,O-P(-O)(=O)-O-C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,Cc1nc(NC(=O)N2CCCC2C(=O)O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,ALPELISIB,N/A,CHEMBL4005,P42336,pIC50,8.13,7.66,=,=,Both,Both,DrugBank,3.84,4.43,101.21,95.42,2.96,2.958,enzyme  transferase,N-[C;H0;D3;+0:1]=[O;H0;D1;+0:2]>>[C;H0;D3;+0:1]-[OH;D1;+0:2],DM+ set
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(O)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,ERDAFITINIB,N/A,CHEMBL4142,P21802,pIC50,8.29,8.28,=,=,Both,ChEMBL,DrugBank,4.18,3.88,77.33,88.33,3.295,3.12,enzyme  kinase  protein kinase  tk  fgfr,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(O)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,ERDAFITINIB,N/A,CHEMBL3973,P22455,pIC50,8.29,7.66,=,=,ChEMBL,ChEMBL,DrugBank,4.18,3.88,77.33,88.33,3.295,3.12,enzyme  kinase  protein kinase  tk  fgfr,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(O)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,ERDAFITINIB,N/A,CHEMBL2742,P22607,pIC50,8.43,8.66,=,=,Both,ChEMBL,DrugBank,4.18,3.88,77.33,88.33,3.295,3.12,enzyme  kinase  protein kinase  tk  fgfr,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(O)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,ERDAFITINIB,N/A,CHEMBL279,P35968,pIC50,7.41,7.41,=,=,Both,ChEMBL,DrugBank,4.18,3.88,77.33,88.33,3.295,3.12,enzyme  kinase  protein kinase  tk  vegfr,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(Nc2ccc3ncc(-c4cnn(C)c4)nc3c2)cc(OC)c1,ERDAFITINIB,N/A,CHEMBL279,P35968,pIC50,7.41,6.25,=,=,Both,ChEMBL,DrugBank,4.18,3.79,77.33,74.09,3.295,3.166,enzyme  kinase  protein kinase  tk  vegfr,C-C(-C)-N-C-C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM- set
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CC(C)(CO)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,QUIZARTINIB,N/A,CHEMBL1974,P36888,pKd,8.3,8.88,=,=,Both,ChEMBL,DrugBank,5.86,4.83,106.16,126.39,3.588,3.497,enzyme  kinase  protein kinase  tk  pdgfr,[CH2;D2;+0:1]-[O;H0;D2;+0:2]-[CH2;D2;+0:3].[CH3;D1;+0:4]>>[CH2;D2;+0:1].[CH2;D2;+0:3].[CH2;D2;+0:4]-[OH;D1;+0:2],DM+ set
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1,TAZEMETOSTAT,N/A,CHEMBL2189110,Q15910,pIC50,8.22,5.83,=,=,Both,BindingDB,DrugBank,4.73,4.32,86.9,95.69,3.345,2.314,epigenetic regulator  writer  pmt,C-C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM- set
Cc1ccc(C(=O)OCc2ccc(C(CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,NCC(C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,NETARSUDIL,NETARSUDIL-M1,CHEMBL2973,O75116,pKi,8.74,9.7,=,=,Both,Both,DrugBank,4.89,2.41,94.31,88.24,3.359,0.772,enzyme  kinase  protein kinase  agc  dmpk  rock,C-c1:c:c:c(-C(=O)-[O;H0;D2;+0:1]):c(-C):c:1>>[OH;D1;+0:1],DM+ set
